NAME,DATE,PRCP,SNOW,State,Year,Value,STATION,LATITUDE,LONGITUDE,ELEVATION,AWND,FMTM,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT08,WT13,WT16,WT21,WT22,Flood,High Wind,Heat,Strong Wind,Frost/Freeze,Heavy Rain,Drought
"SANTA ROSA SONOMA CO AIRPORT, CA US",06/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.972937022,1635.0,1598.147268,69.10712184,40.6339023,170.7592702,213.1253679,13.08346086,18.13702178,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",07/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.9708299,1635.0,1598.112827,69.10241318,40.62801648,170.8357858,213.2077693,13.07869335,18.12989994,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",08/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.968722778,1635.0,1598.078385,69.09770453,40.62213067,170.9123014,213.2901707,13.07392584,18.1227781,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",09/07/2015,0.05,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.966615656,1635.0,1598.043943,69.09299588,40.61624485,170.988817,213.3725721,13.06915833,18.11565627,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",10/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.964508534,1635.0,1598.009501,69.08828723,40.61035903,171.0653325,213.4549735,13.06439082,18.10853443,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",11/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.962401413,1635.0,1597.975059,69.08357858,40.60447322,171.1418481,213.5373749,13.05962331,18.1014126,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",12/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.960294291,1635.0,1597.940618,69.07886992,40.5985874,171.2183637,213.6197763,13.0548558,18.09429076,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",13/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.958187169,1635.0,1597.906176,69.07416127,40.59270159,171.2948793,213.7021778,13.05008829,18.08716892,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",14/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.956080047,1635.0,1597.871734,69.06945262,40.58681577,171.3713949,213.7845792,13.04532078,18.08004709,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",15/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.953972925,1635.0,1597.837292,69.06474397,40.58092996,171.4479105,213.8669806,13.04055327,18.07292525,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",16/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.951865803,1635.0,1597.80285,69.06003531,40.57504414,171.5244261,213.949382,13.03578576,18.06580341,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",17/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.949758682,1635.0,1597.768409,69.05532666,40.56915833,171.6009417,214.0317834,13.03101825,18.05868158,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",18/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.94765156,1635.0,1597.733967,69.05061801,40.56327251,171.6774573,214.1141848,13.02625074,18.05155974,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",19/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.945544438,1635.0,1597.699525,69.04590936,40.5573867,171.7539729,214.1965862,13.02148323,18.0444379,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",20/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.943437316,1635.0,1597.665083,69.04120071,40.55150088,171.8304885,214.2789876,13.01671572,18.03731607,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",21/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.941330194,1635.0,1597.630641,69.03649205,40.54561507,171.9070041,214.3613891,13.0119482,18.03019423,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",22/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.939223072,1635.0,1597.5962,69.0317834,40.53972925,171.9835197,214.4437905,13.00718069,18.0230724,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",23/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.937115951,1635.0,1597.561758,69.02707475,40.53384344,172.0600353,214.5261919,13.00241318,18.01595056,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",24/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.935008829,1635.0,1597.527316,69.0223661,40.52795762,172.1365509,214.6085933,12.99764567,18.00882872,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",25/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.932901707,1635.0,1597.492874,69.01765745,40.52207181,172.2130665,214.6909947,12.99287816,18.00170689,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",26/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.930794585,1635.0,1597.458432,69.01294879,40.51618599,172.2895821,214.7733961,12.98811065,17.99458505,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",27/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.928687463,1635.0,1597.42399,69.00824014,40.51030018,172.3660977,214.8557975,12.98334314,17.98746321,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",28/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.926580341,1635.0,1597.389549,69.00353149,40.50441436,172.4426133,214.9381989,12.97857563,17.98034138,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",29/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.92447322,1635.0,1597.355107,68.99882284,40.49852855,172.5191289,215.0206004,12.97380812,17.97321954,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",30/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.922366098,1635.0,1597.320665,68.99411418,40.49264273,172.5956445,215.1030018,12.96904061,17.9660977,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",31/07/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.920258976,1635.0,1597.286223,68.98940553,40.48675692,172.6721601,215.1854032,12.9642731,17.95897587,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",01/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.918151854,1635.0,1597.251781,68.98469688,40.4808711,172.7486757,215.2678046,12.95950559,17.95185403,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",02/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.916044732,1635.0,1597.21734,68.97998823,40.47498529,172.8251913,215.350206,12.95473808,17.9447322,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",03/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.91393761,1635.0,1597.182898,68.97527958,40.46909947,172.9017069,215.4326074,12.94997057,17.93761036,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",04/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.911830489,1635.0,1597.148456,68.97057092,40.46321366,172.9782225,215.5150088,12.94520306,17.93048852,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",05/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.909723367,1635.0,1597.114014,68.96586227,40.45732784,173.0547381,215.5974102,12.94043555,17.92336669,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",06/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.907616245,1635.0,1597.079572,68.96115362,40.45144202,173.1312537,215.6798117,12.93566804,17.91624485,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",07/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.905509123,1635.0,1597.045131,68.95644497,40.44555621,173.2077693,215.7622131,12.93090053,17.90912301,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",08/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.903402001,1635.0,1597.010689,68.95173632,40.43967039,173.2842849,215.8446145,12.92613302,17.90200118,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",09/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.901294879,1635.0,1596.976247,68.94702766,40.43378458,173.3608005,215.9270159,12.92136551,17.89487934,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",10/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.899187758,1635.0,1596.941805,68.94231901,40.42789876,173.4373161,216.0094173,12.916598,17.8877575,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",11/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.897080636,1635.0,1596.907363,68.93761036,40.42201295,173.5138317,216.0918187,12.91183049,17.88063567,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",12/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.894973514,1635.0,1596.872922,68.93290171,40.41612713,173.5903473,216.1742201,12.90706298,17.87351383,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",13/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.892866392,1635.0,1596.83848,68.92819305,40.41024132,173.6668629,216.2566215,12.90229547,17.866392,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",14/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.89075927,1635.0,1596.804038,68.9234844,40.4043555,173.7433785,216.339023,12.89752796,17.85927016,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",15/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.888652148,1635.0,1596.769596,68.91877575,40.39846969,173.8198941,216.4214244,12.89276045,17.85214832,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",16/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.886545026,1635.0,1596.735154,68.9140671,40.39258387,173.8964097,216.5038258,12.88799294,17.84502649,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",17/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.884437905,1635.0,1596.700713,68.90935845,40.38669806,173.9729253,216.5862272,12.88322543,17.83790465,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",18/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.882330783,1635.0,1596.666271,68.90464979,40.38081224,174.0494408,216.6686286,12.87845792,17.83078281,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",19/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.880223661,1635.0,1596.631829,68.89994114,40.37492643,174.1259564,216.75103,12.87369041,17.82366098,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",20/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.878116539,1635.0,1596.597387,68.89523249,40.36904061,174.202472,216.8334314,12.8689229,17.81653914,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",21/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.876009417,1635.0,1596.562945,68.89052384,40.3631548,174.2789876,216.9158328,12.86415539,17.8094173,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",22/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.873902295,1635.0,1596.528504,68.88581519,40.35726898,174.3555032,216.9982343,12.85938788,17.80229547,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",23/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.871795174,1635.0,1596.494062,68.88110653,40.35138317,174.4320188,217.0806357,12.85462036,17.79517363,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",24/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.869688052,1635.0,1596.45962,68.87639788,40.34549735,174.5085344,217.1630371,12.84985285,17.7880518,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",25/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.86758093,1635.0,1596.425178,68.87168923,40.33961154,174.58505,217.2454385,12.84508534,17.78092996,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",26/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.865473808,1635.0,1596.390736,68.86698058,40.33372572,174.6615656,217.3278399,12.84031783,17.77380812,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",27/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.863366686,1635.0,1596.356295,68.86227192,40.32783991,174.7380812,217.4102413,12.83555032,17.76668629,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",28/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.861259564,1635.0,1596.321853,68.85756327,40.32195409,174.8145968,217.4926427,12.83078281,17.75956445,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",29/08/2015,0.03,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.859152443,1635.0,1596.287411,68.85285462,40.31606828,174.8911124,217.5750441,12.8260153,17.75244261,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",30/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.857045321,1635.0,1596.252969,68.84814597,40.31018246,174.967628,217.6574456,12.82124779,17.74532078,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",31/08/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.854938199,1635.0,1596.218527,68.84343732,40.30429665,175.0441436,217.739847,12.81648028,17.73819894,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",01/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.852831077,1635.0,1596.184086,68.83872866,40.29841083,175.1206592,217.8222484,12.81171277,17.7310771,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",02/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.850723955,1635.0,1596.149644,68.83402001,40.29252501,175.1971748,217.9046498,12.80694526,17.72395527,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",03/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.848616833,1635.0,1596.115202,68.82931136,40.2866392,175.2736904,217.9870512,12.80217775,17.71683343,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",04/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.846509712,1635.0,1596.08076,68.82460271,40.28075338,175.350206,218.0694526,12.79741024,17.7097116,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",05/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.84440259,1635.0,1596.046318,68.81989406,40.27486757,175.4267216,218.151854,12.79264273,17.70258976,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",06/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.842295468,1635.0,1596.011876,68.8151854,40.26898175,175.5032372,218.2342554,12.78787522,17.69546792,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",07/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.840188346,1635.0,1595.977435,68.81047675,40.26309594,175.5797528,218.3166569,12.78310771,17.68834609,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",08/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.838081224,1635.0,1595.942993,68.8057681,40.25721012,175.6562684,218.3990583,12.7783402,17.68122425,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",09/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.835974102,1635.0,1595.908551,68.80105945,40.25132431,175.732784,218.4814597,12.77357269,17.67410241,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",10/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.833866981,1635.0,1595.874109,68.79635079,40.24543849,175.8092996,218.5638611,12.76880518,17.66698058,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",11/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.831759859,1635.0,1595.839667,68.79164214,40.23955268,175.8858152,218.6462625,12.76403767,17.65985874,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",12/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.829652737,1635.0,1595.805226,68.78693349,40.23366686,175.9623308,218.7286639,12.75927016,17.6527369,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",13/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.827545615,1635.0,1595.770784,68.78222484,40.22778105,176.0388464,218.8110653,12.75450265,17.64561507,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",14/09/2015,0.01,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.825438493,1635.0,1595.736342,68.77751619,40.22189523,176.115362,218.8934667,12.74973514,17.63849323,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",15/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.823331371,1635.0,1595.7019,68.77280753,40.21600942,176.1918776,218.9758682,12.74496763,17.63137139,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",16/09/2015,0.41,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.82122425,1635.0,1595.667458,68.76809888,40.2101236,176.2683932,219.0582696,12.74020012,17.62424956,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",17/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.819117128,1635.0,1595.633017,68.76339023,40.20423779,176.3449088,219.140671,12.73543261,17.61712772,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",18/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.817010006,1635.0,1595.598575,68.75868158,40.19835197,176.4214244,219.2230724,12.7306651,17.61000589,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",19/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.814902884,1635.0,1595.564133,68.75397293,40.19246616,176.49794,219.3054738,12.72589759,17.60288405,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",20/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.812795762,1635.0,1595.529691,68.74926427,40.18658034,176.5744556,219.3878752,12.72113008,17.59576221,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",21/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.81068864,1635.0,1595.495249,68.74455562,40.18069453,176.6509712,219.4702766,12.71636257,17.58864038,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",22/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.808581519,1635.0,1595.460808,68.73984697,40.17480871,176.7274868,219.552678,12.71159506,17.58151854,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",23/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.806474397,1635.0,1595.426366,68.73513832,40.1689229,176.8040024,219.6350795,12.70682755,17.5743967,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",24/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.804367275,1635.0,1595.391924,68.73042966,40.16303708,176.880518,219.7174809,12.70206004,17.56727487,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",25/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.802260153,1635.0,1595.357482,68.72572101,40.15715127,176.9570335,219.7998823,12.69729253,17.56015303,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",26/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.800153031,1635.0,1595.32304,68.72101236,40.15126545,177.0335491,219.8822837,12.69252501,17.55303119,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",27/09/2015,0.0,0.0,CALIFORNIA,2015.0,"14,900",USW00023213,38.50369,-122.81101,36.2,4.798045909,1635.0,1595.288599,68.71630371,40.14537964,177.1100647,219.9646851,12.6877575,17.54590936,1,1,1,1,1,1,1,0,0,0,0,0,0,0
