NAME,DATE,PRCP,SNOW,State,Year,Value,STATION,LATITUDE,LONGITUDE,ELEVATION,SNWD,WESD,AWND,FMTM,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT06,WT08,WT09,Flood,Hail,High Wind,Frost/Freeze,Strong Wind
"MUSKEGON CO AIRPORT, MI US",22/2/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/2/2017,0.03,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/2/2017,1.14,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/2/2017,0.1,2.8,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,1.2,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/2/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,2,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/2/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/2/2017,1.11,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.364,32,1137.932261,37,27,208,166,14.68,18.2,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/3/2017,0.2,1.1,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0.368965517,13.42,32,940.1344679,24,-4,285,295,25.95,34,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,1.2,0,14.71,32,955.0305839,22,10,240,227.5,26.475,33.825,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/3/2017,0.01,0.4,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,1.2,0,11.125,32,968.1353947,25.33333333,8.333333333,285,272.5,24.4,32.075,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,9.511666667,32,982.0887185,56.5,30,298.3333333,273.3333333,21.08333333,27.31666667,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.74,32,1001.227399,45,28,113.3333333,203.3333333,15.66666667,24.93333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.19,32,1022.251664,81.66666667,52.66666667,274,254,20.16,30.34,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/3/2017,0.04,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,6.04,32,1042.238858,81,59,320,50,13,16.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,11.855,32,1062.414609,86,54,255,240,24.5,33,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,11.855,32,1062.414609,86,54,255,240,24.5,33,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,11.855,32,1062.414609,86,54,255,240,24.5,33,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,11.855,32,1062.414609,86,54,255,240,24.5,33,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,11.855,32,1062.414609,86,54,255,240,24.5,33,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,10.09857143,32,1083.438874,78.75,49,220,215.7142857,19.1,25.61428571,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,12.305,32,1103.14323,49,27,182.5,190,23.175,31.6,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,7.897142857,32,1122.564749,58,36,304.2857143,295.7142857,16.14285714,21.34285714,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/3/2017,0.17,1.8,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,1.2,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/3/2017,0.02,0.4,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,2,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/3/2017,0,0.1,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,1.2,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/3/2017,0.11,0.7,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/3/2017,0.07,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/3/2017,0.18,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/3/2017,0.25,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/3/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/3/2017,0.09,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/3/2017,0.3,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/3/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/3/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/3/2017,1.14,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",31/3/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,14.68666667,32,1138.403657,34,25,196.6666667,180,26.03333333,36.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0.256896552,13.59,32,940.605864,37,11,287.5,302.5,21.925,31.05,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/4/2017,0.07,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,13.19888889,32,955.5019799,10,-25,220,208.8888889,28,34.61111111,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/4/2017,0.65,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,12.2475,32,968.5125116,25.33333333,8.333333333,122.5,105,20.9,24.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/4/2017,0.16,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,9.086153846,32,982.748673,50,39.16666667,201.5384615,180.7692308,21.48461538,28,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/4/2017,0.32,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,9.46,32,1001.981633,56,36,247.1428571,275.7142857,21.28571429,28.82857143,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/4/2017,0.3,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.82,32,1022.911619,82,61,190,170,16.1,23.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,4.7,32,1042.898812,85,59,120,120,16.1,19,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,12.26,32,1063.074564,72.4,57.2,304,276,23.08,32.6,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,10.96142857,32,1084.098829,73,40.75,267.1428571,231.4285714,21.9,28.24285714,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/4/2017,0.31,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,7.68,32,1103.803185,76,50,206.6666667,206.6666667,18.7,23.43333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,9.62,32,1123.130424,47,38,90,90,23,30,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/4/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/4/2017,0.04,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/4/2017,0.06,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/4/2017,0.21,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/4/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/4/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/4/2017,0.81,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/4/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/4/2017,0.36,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/4/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/4/2017,0.23,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/4/2017,1.11,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.878,32,1138.875053,44.5,26,214,226,34.94,47.84,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/5/2017,0.32,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0.144827586,9.73,32,941.0772601,16,8,280,290,17.45,24.05,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/5/2017,0.08,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,10.96,32,955.973376,36,19,220,220,28,34,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,18.235,32,968.8896284,57,38,155,145,27.95,37.05,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,32,983.4086275,42,31,40,30,21,28,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,13.10111111,32,1002.641587,61,41,330,321.1111111,26.38888889,33.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,9.276153846,32,1023.665852,68.75,40.25,334.6153846,324.6153846,22.07692308,26.17692308,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,6.113333333,32,1043.464487,81,49.5,246.6666667,233.3333333,13.43333333,17.66666667,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.446666667,32,1063.734518,81.66666667,61.66666667,233.3333333,216.6666667,14.7,19.3,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,8.258,32,1084.758783,68,46.33333333,330,185,20.16,24.94,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/5/2017,0.12,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,6.186666667,32,1104.557418,77,47,166.6666667,173.3333333,15.43333333,18.63333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,7.68,32,1123.696099,41,22,330,330,19.66666667,24.93333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/5/2017,0.1,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/5/2017,0.21,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/5/2017,0.16,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/5/2017,0.35,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/5/2017,0.04,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/5/2017,0.07,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/5/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/5/2017,0.02,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/5/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/5/2017,0.01,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",31/5/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,21.09428571,32,1139.346449,32.75,20,242.8571429,245.7142857,31.84285714,44.28571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/6/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0.1,9.888,32,941.6429354,14.5,3.5,278,284,18.2,24.64,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/6/2017,0,0,MICHIGAN,2017,"27,300",USW00014840,43.17111,-86.23685,190.3,0,0,5.37,32,956.4447721,44,17,150,150,12.1,14.1,1,1,1,1,1,1,0,0,0,0,0
